375,"75000000.00","","","June 10, 2010","International Finance Corporation","Akenerji Elektrik Uretim A.S.","AkEnerji","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/de324d3ba644bff4852576fc0058e8fb?opendocument"
376,"55000000.00","","","June 29, 2010","International Finance Corporation","China WindPower Group Limited","China WindPower","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/1dbcd13efb54936b8525775e00652a74?opendocument"
377,"1700000.00","","","May 13, 2010","International Finance Corporation","Solar Power (Korat 1) Company Limited","Solar Power (Korat 1) Company Limited","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/3af18a84a9af7b948525770a00651ad0?opendocument"
378,"10000000.00","","","June 8, 2010","International Finance Corporation","Auro Mira Energy Company Private Limited","Auro Mira Energy","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/72fbcefef801c2d7852576ce0058db18?opendocument"
379,"25000000.00","","","June 1, 2010","International Finance Corporation","Bhilwara Energy Limited","Bhilwara Energy","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/69bfc8735c424adb852576ba000e330a?opendocument"
380,"21500000.00","","","July 23, 2010","International Finance Corporation","Electrica del Valle de Mexico S. de R.L. de C.V.","EDF La Ventosa","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/81aceb3c99869a77852576ba000e32e3?opendocument"
381,"55000000.00","","","February 25, 2010","International Finance Corporation","Eurus S.A.P.I. de C.V.","EURUS","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/ae9366bcbfdf1a5a852576ba000e32dd?opendocument"
382,"15000000.00","","","June 8, 2010","International Finance Corporation","Electricite du Lao","EdL Rural Electrification","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/dc1f4f1af12cacc3852576ba000e32d3?opendocument"
383,"40000000.00","","","February 4, 2010","International Finance Corporation","Electron Investment, S.A.","Pando Montelirio","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/e036c1b5fb2cb301852576ba000e32bf?opendocument"
384,"10000000.00","","","February 2, 2010","International Finance Corporation","Azure Power India Private Limited","Azure Power","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/423623a3b1b96b4e852576ba000e32ac?opendocument"
385,"15000000.00","","","December 17, 2009","International Finance Corporation","RED UNION FENOSA S.A.","UF Moldova","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/6308f17ca2e53ede852576ba000e3298?opendocument"
386,"10500000.00","","","December 23, 2009","International Finance Corporation","Auro Mira Bio Systems Kanyakumari Pvt. Ltd.","Auro Mira Bio Systems Kanyakumari Private Limited","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/fc5c168e5bb4b2ed852576ba000e2e03?opendocument"
387,"30000000.00","","","January 5, 2010","International Finance Corporation","National Development Bank Plc.","NDB PADGO","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/03fd07b0dd75cfb2852576ba000e2df2?opendocument"
388,"45000000.00","","","September 10, 2009","International Finance Corporation","Empresa de Investimentos em Energias Renovaveis S.A.","ERSA Energias","Equity","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/0107325f57cbb562852576ba000e2ddc?opendocument"
389,"50000000.00","","","October 21, 2010","International Finance Corporation","Kuwait Energy Company KSCC","Kuwait Energy II","Equity","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/8da95d0b9ae0e1ae852576fd00758fc1?opendocument"
390,"2000000.00","","","April 21, 2009","International Development Association","Government of Togo","Togo: Economic Recovery and Gov. Grant 2","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P113456&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
391,"250000.00","","","April 24, 2009","World Bank Other","Government of Niger","Niger: Extractive Industries Transparency Initiative Implementation","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P098845&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
392,"260000.00","","","April 28, 2009","World Bank Other","Government of Guinea","Eq.Guinea-Extractive Ind.Trans.Initiativ","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P098843&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
393,"125000000.00","","","September 10, 2009","International Finance Corporation","","Cleaner Production Lending Facility","Loan","","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/3cd8d5576aa9e548852576ba000e2dd7?opendocument"
394,"202000000.00","","","May 5,2009","International Development Association","Government of Vietnam","Vietnam Renewable Energy Development Project","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P103238&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
395,"78000000.00","","","May 5, 2009","International Bank for Reconstruction and Development","Government of Albania","Privatization of the Power Distribution System Operator (OSSH) Partial Risk Guarantee","Guarentee","1","http://web.worldbank.org/external/projects/main?Projectid=P112242&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
396,"8400000.00","","","June 22, 2009","International Finance Corporation","Municipal Unitary Enterprise 'Upravlenie Zakazchika Zhilischno-Kommunalnogo Khozyaistva'","Privatization of the Power Distribution System Operator (OSSH) Partial Risk Guarantee","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/9830282b3792c3d3852576ba000e2d67?opendocument"
397,"19700000.00","","","May 5, 2009","World Bank Global Environment Facility Project","Government of China","Thermal Power Efficiency","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P098654&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
398,"11250000.00","","","May 12, 2009","International Development Association","Government of Afghanistan","NSP II - Additional Financing","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P112869&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
399,"80000000.00","","","May 19, 2009","International Bank For Reconstruction and Development","Government of China","Shanxi Coal Bed Methane Development and Utilization","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P100968&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
400,"122716000.00","100000000","EURO","June 24, 2010","International Finance Corporation","SVD22","Dalkia DH","Equity","1","http://www.google.com/search?q=Companhia+Catarinense+de+Aguas+e+Saneamento&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:nn-NO:official&client=firefox-a"
401,"25000000.00","","","May 19, 2009","International Development Association","Government of Yemen","RY-Rural Energy Access","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P092211&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
402,"5000000.00","","","June 23, 2010","International Finance Corporation","Linea Clave Internacional, S.A.","Linea Clave","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/fd46d30e2211b59f8525770600535796?opendocument"
403,"6900000.00","","","January 11, 2010","International Finance Corporation","Compagnie Marocco-Senegalaise d'Electricite / Saint Louis SA","Compagnie Marocco Senegalaise d' Electricite/St. Louis SAU","","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/a0c6206faab1cb3d852576ba000e2d7e?opendocument"
404,"25000000.00","","","June 20, 2009","International Finance Corporation","Umeme Ltd.","Umeme Limited","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/8d5e2b84481ac4e6852576ba000e2d41?opendocument"
405,"125000000.00","","","May 28, 2009","International Bank for Reconstruction and Development","Government of Belarus","Energy Efficiency","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P108023&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
406,"38000000.00","","","July 30, 2009","International Finance Corporation","Laraib Energy Ltd.","Laraib Energy","","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/bf2cc3241c0ed54a852576ba000e2d39?opendocument"
407,"16500000.00","","","September 21, 2009","International Finance Corporation","Energy International Corp","Termo Rubiales","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/b971b932e44d7dd0852576ba000e2d1c?opendocument"
408,"500000000.00","","","May 28, 2009","International Bank for Reconstruction and Development","Government of Turkey","Private Sector Renewable Energy and Energy Efficiency Project","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P112578&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
409,"8800000.00","","","May 28, 2009","World Bank Other","Palestine Liberation Organization","WBG Support for Fiscal Sustainability and Public Financial Management","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64312881&piPK=64302848&theSitePK=40941&Projectid=P113621"
410,"20460700.00","40000000","BRL","June 10, 2009","International Finance Corporation","Estre Ambiental S.A.","Estre Ambiental","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/83a63cf8e277a4a7852576ba000e2d09?opendocument"
411,"4500000.00","","","June 10, 2009","International Finance Corporation","Estre Ambiental S.A.","Estre Ambiental","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/83a63cf8e277a4a7852576ba000e2d09?opendocument"
412,"100000000.00","","","June 15, 2009","International Finance Corporation","Maharashtra State Electricity Transmission Company Limited","MSETCL","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/0aa9fa6242beba05852576ba000e2cf4?opendocument"
413,"2500000.00","","","May 28, 2009","World Bank Other","Palestine Energy Authority","GZ-Electric Utility Management Add. Fin.","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P116854&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
414,"157500000.00","","","September 21, 2009","International Finance Corporation","Termoflores S.A. E.S.P.","Termoflores","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/61c0dc85d470cbb8852576ba000e2cf1?opendocument"
415,"70000000.00","","","December 12, 2008","International Finance Corporation","Norvind S.A.","Norvind S.A.","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/0799f4faba4313bc852576ba000e2ca4?opendocument"
416,"1820000.00","","","June 2, 2009","World Bank Global Environment Facility Project","Government of Togo","Togo Efficient Lighting Program","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P115066&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
417,"59990800.00","45000000","EUR","April 3, 2009","International Finance Corporation","Rotor Elektrik Uretim A.S","Rotor Elektrik Uretim A.S","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/dc29eabf8f467e3f852576ba000e2c69?opendocument"
418,"4000000.00","","","June 2, 2009","International Development Association","Government of Togo","Emergency Infrastructure Rehabilitation and Energy Project","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P113415&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
419,"3500000.00","","","June 22, 2010","International Finance Corporation","DeNovo Overseas Holdings Limited","DeNovo Corporation","Equity","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/db011d6941a7f3c685257715006facb1?opendocument"
420,"425000.00","","","June 5, 2009","World Bank Other","Global Village Energy Partnership (GVEP (I)) ","ESMAP Support to GVEP International Operations Project","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P117195&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
421,"11000000.00","","","September 28, 2009","International Finance Corporation","Celsol SA de CV","Optima Energia","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/cafd386378d5f90d852576ba000e2de5?opendocument"
422,"8000000.00","","","September 28, 2009","International Finance Corporation","Beijing Shuoren Hitech Energy Technology Co., Ltd","Shuoren","","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/6a034c1dd63705ce852576ba000e2de1?opendocument"
423,"50000000.00","","","June 9, 2009","International Development Association","Government of Cote d'Ivoire","Urgent Electricity Rehabilitation Project","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P112573&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
424,"38000000.00","","","June 9, 2009","International Development Association","Government of Tanzania","Tanzania Seventh Poverty Reduction Support Credit","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P101230&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
425,"4100000.00","","","June 11, 2009","International Development Association","Government of Kenya","Kenya Agricultural Productivity and Agribusiness Project","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P109683&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
426,"200000000.00","","","June 16, 2009","International Development Association","Government of Nigeria","Nigeria Electricity and Gas Improvement Project (NEGIP)","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P106172&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
427,"89200000.00","","","June 18, 2009","International Development Association","Government of Nepal","NP Power Add Financing","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P116190&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
428,"120000000.00","","","June 18, 2009","International Development Association","Government of Mali","Mali Energy Support Project","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P108440&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
429,"5000000.00","","","June 19, 2009","World Bank Other","Global Village Energy Partnership (GVEP (I)) ","GVEP Energy SME Support in SSA","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P117091&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
430,"275000.00","","","June 22, 2009","World Bank Other","Government of Mongolia","Mongolia Phase II: EITI Implementation","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P117011&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
431,"4200000.00","","","June 23, 2009","World Bank Global Environment Facility Project","Government of Vietnam","Vietnam PCB Management Project","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P099460&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
432,"1820000.00","","","June 23, 2009","World Bank Global Environment Facility Project","Government of Benin","Benin GEF Energy Efficiency Program","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P115064&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview and Project description at: http://web.worldbank.org/WBSITE/EXTERNAL/COUNTRIES/AFRICAEXT/BENINEXTN/0,,contentMDK:"
433,"112876000.00","80000000","EUR","September 11, 2008","International Finance Corporation","AES Geo Energy OOD","AES Kavarna","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/61160228ab744713852576ba000e2c4a?opendocument"
434,"51000000.00","","","June 24, 2009","International Bank For Reconstruction and Development","Government of Indonesia","Indonesia Infrastructure Finance Facility","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P092218&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
435,"200000000.00","","","July 3, 2008","International Finance Corporation","Energy Development Corporation","PNOC-EDC Loan","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/c23b6c1d893d8d9b852576ba000e2c24?opendocument"
436,"31700000.00","","","November 27, 2008","International Finance Corporation","Sanchuan Energy Development Co., Ltd","Zhongda Hydro II","","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/fad8f145690552aa852576ba000e2c29?opendocument"
437,"210000.00","","","June 26, 2009","World Bank Other","Government of Mali","Mali: Extractive Industries Transparency Initiative","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P106052&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
438,"180620000.00","","","June 30, 2009","International Development Association","Government of the Congo","Additional Financing for Southern Africa Power Market Project (APL1)","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P105654&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
439,"15500000.00","","","July 21, 2008","International Finance Corporation","Caruquia S.A. E.S.P.","Century Hydros","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/d6cc36276f27091a852576ba000e2bce?opendocument"
440,"45000000.00","","","March 13, 2009","International Finance Corporation","Kingdom Electricity Company PSC","KEC Jordan","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/d926b1346cd388e4852576ba000e2bae?opendocument"
441,"20000000.00","","","July 8, 2008","International Finance Corporation","China Green Energy Limited","China Green II","Equity","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/fe4dd516bc56701a852576ba000e2b7e?opendocument"
442,"51000000.00","","","June 30, 2009","International Development Association","Government of Ghana","Economic Governance and Poverty Reduction Credit","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P113301"
443,"25000000.00","","","","Multilateral Investment Guarantee Agency","Bartrac Equipment","Congo Equipment SPRL ","Guarantee","1","http://www.miga.org/projects/index_sv.cfm?pid=737"
444,"100000000.00","","","June 12, 2008","International Finance Corporation","SN Aboitiz Power - Benguet, Inc.","Ambuklao-Binga","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/ab8fee51ad398e74852576ba000e2bd6?opendocument"
445,"32750000.00","","","February 21, 2008","International Finance Corporation","AD Hydro Power Limited","AllainDuhanganII","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/800a97eba6ae7194852576ba000e2b24?opendocument"
446,"9250000.00","","","February 21, 2008","International Finance Corporation","AD Hydro Power Limited","AllainDuhanganII","Equity","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/800a97eba6ae7194852576ba000e2b24?opendocument"
447,"80000000.00","","","November 29, 2007","International Finance Corporation","Companhia Energtica do Maranho-Cemar","Cemar-Maranhao","Equity","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/0c4bc92e9abd0f50852576ba000e2ad5?opendocument"
448,"80000000.00","","","May 12, 2008","International Finance Corporation","Lanco Infratech Limited LITL","Lanco Infratech","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/be355d4d4d5e735d852576ba000e2a9f?opendocument"
449,"20000000.00","","","May 12, 2008","International Finance Corporation","Lanco Infratech Limited LITL","Lanco Infratech","Equity","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/be355d4d4d5e735d852576ba000e2a9f?opendocument"
450,"105000000.00","","","September 6, 2007","International Finance Corporation","SN Aboitiz Power, inc.","Magat Hydro","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/99b538ac68919b96852576ba000e2a7a?opendocument"
451,"","50000000","EUR","September 6, 2007","International Finance Corporation","Elektrostopanstvo na Makedonija","ESM Macedonia","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/c1255f2501370a9c852576ba000e2a77?opendocument"
452,"208000000.00","","","October 4, 2007","International Finance Corporation","Hidroelectrica La Confluencia S.A.","La Confluencia","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/d6d945ccdf5a87e6852576ba000e2a78?opendocument"
453,"4000000.00","","","","International Finance Corporation","Lake Kivu Energy","Lake Kivu Energy","Loan","1","IFC AR FY09"
454,"10000000.00","","","April 20, 2009","International Finance Corporation","Green Resources ASA","Green Resources ASA","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/0/9E052137BC7D338C852576BA000E2BC0"
455,"40000000.00","","","February 19, 2009","International Finance Corporation","Capital Alliance Private Equity Fund III Limited","Capital Alliance Private Equity III Limited","Equity","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/f451ebbe34a9a8ca85256a550073ff10/b2a71d49c85de406852576ba000e2cc2?OpenDocument"
456,"","","","June 18, 2009","International Finance Corporation","Helios Investors II, L.P.","Helios Investors II, L.P.","Equity","1","http://www.ifc.org/IFCExt/spiwebsite1.nsf/0/44b9125a4fbee451852576ba000e2d58?OpenDocument"
457,"25000000.00","","","June 29, 2009","International Finance Corporation","Asia Environmental Partners, L.P.","Asia Environmental Partners, L.P.","Equity","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/f451ebbe34a9a8ca85256a550073ff10/a64fe28fd797d856852576ba000e2d53?OpenDocument"
458,"45000000.00","","","September 5, 2008","International Finance Corporation","ENN Solar Energy Co., Ltd","ENN Solar Energy Co., Ltd","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/projects/D428AC6FB5502250852576BA000E2C60 and IFC's Annual Report FY09."
459,"15000000.00","","","September 5, 2008","International Finance Corporation","ENN Solar Energy Co., Ltd","ENN Solar Energy Co., Ltd","Equity","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/projects/D428AC6FB5502250852576BA000E2C60 and IFC's Annual Report FY09."
460,"100000000.00","","","June 25, 2009","International Finance Corporation","	Suntech Power Holdings Co., Ltd.","Suntech","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/1ca07340e47a35cd85256efb00700cee/81392C8FF95DE88B852576BA000E2D8B"
461,"140000000.00","","","December 9, 2008","International Finance Corporation","P.T. South Pacific Viscose","PT SPV IV","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/0/1EA1A557CA4A5169852576BA000E2C8A"
462,"35000000.00","","","March 26, 2009","International Finance Corporation","Himadri Chemicals & Industries Limited","Himadri","","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/0/6C8635DAD5934D04852576BA000E2D1B"
463,"3000000.00","","","","International Finance Corporation","JK Paper Mills Ltd.","JK Paper Mills Ltd.","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/0/E56447952517DD8A852576BA000E2D6C"
464,"150000000.00","","","November 1, 2007","International Finance Corporation","Macquarie SBI Infrastructure Trust","Macquarie India Infrastructure Opportunities Fund","Equity","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/1ca07340e47a35cd85256efb00700cee/511B0D34F8F7169C852576BA000E2AAD"
465,"13520000.00","","","April 27, 2009","International Finance Corporation","Commercial Bank of Ceylon","Padgo Risk Share","Guarantee","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/DocsByUNIDForPrint/BEA117841055F916852576BA000E2BFA?opendocument and IFC Annual Report from FY09."
466,"20000000.00","","","June 23, 2009","International Finance Corporation","KuibyshevAzot JSC","Kuaz Energy Eff.","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/0/ABAE4CA9695B8831852576BA000E2D59 and IFC Annual Report from FY09."
467,"100000000.00","","","July 31, 2008","International Finance Corporation","Macquarie Renaissance Infrastructure Fund","Macquarie Renaissance Infrastructure Fund","Equity","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/1ca07340e47a35cd85256efb00700cee/CD8199853B65C9F9852576BA000E2BA2"
468,"75000000.00","","","April 24, 2008","International Finance Corporation","Nitol Solar Limited","Nitol Solar","","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/0/E00A1E4E0B1E2746852576BA000E2B81"
469,"15000000.00","","","","International Finance Corporation","Delta Petrol Urunleri Ticaret Anonim Sirketi","Delta Petrol","Loan","","http://www.ifc.org/ifcext/spiwebsite1.nsf/0/5DA4A607C7EC1821852576BA000E2D11"
470,"740000000.00","","","March 13, 2008","International Finance Corporation","Central Termoelectrica Andino","CTA","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/0/FC7EC38BD3B57B30852576BA000E2B53"
471,"756000.00","","","March 30, 2009","International Finance Corporation","Cartones America SA","CAME CPLP","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/DocsByUNIDForPrint/36920DA552097C18852576BA000E2D08?opendocument"
472,"13000000.00","","","July 21, 2008","International Finance Corporation","Caruquia S.A. E.S.P.","Century Hydros","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/0/D6CC36276F27091A852576BA000E2BCE"
473,"30000000.00","","","January 26, 2009","International Finance Corporation","Corporacion Dinant S.A. de C.V.","Corporacion Dinant S.A. de C.V.","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/1ca07340e47a35cd85256efb00700cee/2F9B9D3AFCF1F894852576BA000E2CD0"
474,"","15000000","NOK","","Norwegian Agency for International Development","Government of Bhutan","Strengthening of the energy sector","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
475,"","18000000","NOK","","Norwegian Agency for International Development","Government of China","China Utility Based Energy Efficiency Financing Program (CHUEE)","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
476,"","15000000","NOK","","Norwegian Agency for International Development","Government of Bhutan","Pre-feasibility studies and reconnaissance studies","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
477,"","14990000","NOK","","Norwegian Agency for International Development","Government of China","NHO – ENSI","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
478,"","1900000","NOK","","Norwegian Agency for International Development","Government of China","Solar rural electrification of 30 villages Public-Private-People pilot project","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
479,"","13545000","NOK","","Norwegian Agency for International Development","Government of India","Solar rural electrification of 30 villages Public-Private-People pilot project","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
480,"","830000","NOK","","Norwegian Agency for International Development","Government of India","CDM Project","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
481,"","830000","NOK","","Norwegian Agency for International Development","Government of India","Off-grid renewable energy fund","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
482,"","8700000","NOK","","Norwegian Agency for International Development","Government of India","BIOCO2","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
